"","Mouse_ID","Tested_by","Machine","Measurements","Ct_mean","Ct_mean_Ep","Ct_mean_ABI","Oocyst_Predict","ILWE_DNA_Content_ng.microliter","ILWE_DNA_used_up","HI","Code","Transect","Sex","Longitude","Latitude","Year","mtBamH","YNPAR","X332","X347","X65","Tsx","Btk","Syap1","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","HI_NLoci","State","Arrival","Wean","Death","DaysInLab","Spleen","Lepid","Uterus","Ovaria","Grav","Litters","NN","Protocol","Aspiculuris_tetraptera","Syphacia_obvelata","Zfy2","Y","Mix_Syphacia_Aspiculuris","Worms_presence","Heligmosomoides_polygurus","SRY1","Hymenolepis","Taenia","Aspiculuris_Syphacia","Trichuris","Heterakis","Mastophorus","counter","Date_count","N_oocysts_sq1","N_oocysts_sq2","N_oocysts_sq3","N_oocysts_sq4","N_oocysts_sq5","N_oocysts_sq6","N_oocysts_sq7","N_oocysts_sq8","mean_neubauer","PBS_dil_in_mL","OPG","Ncells","delta_ct_ilwe_MminusE","delta_ct_cewe_MminusE","n18S_Seq","COI_Seq","ORF470_Seq","eimeriaSpecies","Region","Sperm","Body_Weight","Body_Length","Ectoparasites_Logical","Left_Epididymis","Feces_Weight","Seminal_Vesicles_Weight","Left_Testis","Right_Testis","Tail_Length"
"1355","SK_3395",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MUNSF2","HZ_BAV","F",12.11777778,49.36194444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/26/15","1M","Dissection",30,0.0953,0.0273,NA,NA,NA,NA,NA,"St",2,0,NA,"d",NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,20.43,89.7,NA,NA,NA,0.1013,NA,NA,90
"1356","SK_3396",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,"MATT11","HZ_BAV","M",12.43555556,49.11444444,2015,"d",NA,"d","m","d","d","d","m","94","95","125","100/120","90","80",NA,NA,NA,NA,NA,NA,14,"DE","9/29/15","1M","Dissection",27,0.0319,0.0196,NA,NA,NA,NA,NA,"St",0,0,"m",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,18.84,85,NA,NA,NA,0.1021,NA,NA,75.4
"1357","SK_3397",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.473684211,"MATT11","HZ_BAV","M",12.43555556,49.11444444,2015,"d",NA,"d","m",NA,"d","d","m","94","95","100/125","120","90/100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1M","Dissection",27,0.031,0.0221,NA,NA,NA,NA,NA,"St",0,0,"m",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.85,83.2,NA,NA,NA,0.1096,NA,NA,80.6
"1358","SK_3398",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,"MATT11","HZ_BAV","F",12.43555556,49.11444444,2015,"d",NA,"m/m","m/m","m/m","d/d","d/d","m/m","100","95","100/125","100/120","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",27,0.0376,NA,NA,0.0083,"B-",NA,NA,"St",5,0,NA,NA,NA,NA,NA,NA,NA,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,20.5,94.2,NA,NA,NA,NA,NA,NA,79.3
"1359","SK_3399",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"GUTH1","HZ_BAV","F",12.51277778,49.1275,2015,NA,NA,NA,"d/d",NA,"d/d","d/d",NA,NA,"100","100/125","100","90/100","100",NA,NA,NA,NA,NA,NA,8,"DE","9/29/15","1F","Dissection",34,0.0494,NA,3.6,0.0058,"B-",5,NA,"St",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,17.99,88.6,NA,NA,NA,NA,NA,NA,78.9
"1360","SK_3400",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,"JAGE1","HZ_BAV","M",12.31055556,48.94972222,2015,"m",NA,"m","m","m","d","m","m","94","95","125","120","90","80",NA,NA,NA,NA,NA,NA,14,"DE","9/28/15","1M","Dissection",11,0.0363,0.0077,NA,NA,NA,NA,NA,"St",6,63,"m",NA,NA,NA,NA,NA,NA,0,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,13.15,74.7,NA,NA,NA,0.0032,NA,NA,66.7
"1361","SK_3401",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,"UNPRO1","HZ_BAV","F",12.52805556,49.16416667,2015,"d",NA,"d/m","d/m","m/m","d/d","d/m","d/m","94/100","95","100/125","120","90","100",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",10,0.0785,NA,NA,0.005,"B-",NA,NA,"St",5,5,NA,NA,NA,NA,NA,NA,NA,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,18.58,86.4,NA,NA,NA,NA,NA,NA,81.2
"1362","SK_3402",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,"HOF12","HZ_BAV","F",12.40694444,49.46361111,2015,"d",NA,"d/d","d/m","d/d","d/d","d/d","d/d","94/100","100","100","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",13,0.1151,NA,NA,0.0047,"B-",NA,NA,"St",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,17.46,84.3,NA,NA,NA,NA,NA,NA,80.3
"1363","SK_3403",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,"WIED1","HZ_BAV","M",12.50194444,49.14472222,2015,"d",NA,"m","m","m","d","d","m","100","95/100","100/125","100","90/100","100",NA,NA,NA,NA,NA,NA,14,"DE","9/29/15","1M","Dissection",13,0.1324,0.0145,NA,NA,NA,NA,NA,"St",68,3,"m","m",NA,NA,NA,NA,NA,0,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,18.14,82.2,NA,NA,NA,0.0619,NA,NA,78.5
"1364","SK_3404",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"GUTH1","HZ_BAV","F",12.51277778,49.1275,2015,"m",NA,"m/m","m/m","d/d","m/m","m/m","m/m","100","95","125","120","90/100","80",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",13,0.0426,NA,1.1,0.0044,"B-",NA,NA,"St",0,12,NA,NA,NA,NA,NA,NA,NA,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.69,80.6,NA,NA,NA,NA,NA,NA,68.8
"1365","SK_3405",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,"GUTH1","HZ_BAV","F",12.51277778,49.1275,2015,"m",NA,"m/m","m/m","d/m","m/m","m/m","m/m","100","95","125","120","100","80",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",13,0.0397,NA,1,0.0051,"B-",NA,NA,"St",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.44,80.7,NA,NA,NA,NA,NA,NA,70
"1366","SK_3406",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,"GEISL7","HZ_BAV","M",12.31666667,48.97166667,2015,"d",NA,"d","m","m","m","m","m","100","95","125","120","90","100",NA,NA,NA,NA,NA,NA,14,"DE","9/29/15","1M","Dissection",14,0.0435,0.0085,NA,NA,NA,NA,NA,"St",50,13,"m","m",NA,NA,NA,NA,NA,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.21,80.2,NA,NA,NA,0.0362,NA,NA,63.5
"1367","SK_3407",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,"GEISL7","HZ_BAV","F",12.31666667,48.97166667,2015,"d",NA,"d/m","d/m","d/m","m/m","d/m","m/m","94/100","95/100","125","100/120","90/100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1F","Dissection",14,0.0718,NA,1.2,0.0064,"B-",NA,NA,"St",0,15,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,12.5,71.3,NA,NA,NA,NA,NA,NA,55.1
"1368","SK_3408",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,"ELTH3","HZ_BAV","M",12.31083333,49.98472222,2015,"m",NA,"m","m","m","d","m","d","100","95","125","120","90/100","100",NA,NA,NA,NA,NA,NA,14,"DE","9/29/15","1M","Dissection",14,0.0344,0.0163,NA,NA,NA,NA,NA,"St",0,1,"m","m",NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,14.15,79.5,NA,NA,NA,0.1163,NA,NA,76.5
"1369","SK_3409",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,"ENGEL1","HZ_BAV","M",12.38444444,49.09194444,2015,"d",NA,"m","m","d","d","d","d","100","95/100","125","120","90/100","80",NA,NA,NA,NA,NA,NA,14,"DE","9/28/15","1M","Dissection",15,0.0518,0.0215,NA,NA,NA,NA,NA,"St",82,65,"m","m",NA,NA,NA,NA,NA,0,147,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,17.56,84.3,NA,NA,NA,0.0661,NA,NA,NA
"1370","SK_3410",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"NUNZ11","HZ_BAV","M",12.44916667,49.45472222,2015,"d",NA,"d","d","d","d","d","d","94","100","100/125","100","90/100","80/100",NA,NA,NA,NA,NA,NA,14,"DE","9/29/15","1M","Dissection",14,0.0309,0.0204,NA,NA,NA,NA,NA,"St",2,96,"m","m",NA,NA,NA,NA,NA,0,98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.83,83.1,NA,NA,NA,0.0942,NA,NA,87.4
"1371","SK_3411",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,"NUNZ11","HZ_BAV","F",12.44916667,49.45472222,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","95/100","125","100","90/100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/27/15","1F","Dissection",16,0.0293,NA,1.1,0.0071,"B-",NA,NA,"St",120,498,NA,NA,NA,NA,NA,NA,NA,0,618,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,17.27,90.4,NA,NA,NA,NA,NA,NA,93.4
"1372","SK_3412",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894736842,"NIEDMU","HZ_BAV","M",12.3775,49.44888889,2015,"m",NA,"m","m","d","m","m","m","100","95","125","120","90/100","80",NA,NA,NA,NA,NA,NA,13,"DE","9/29/15","1M","Dissection",34,0.062,0.0205,NA,NA,NA,NA,NA,"St",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,20.41,87,NA,NA,NA,0.1245,NA,NA,90.7
"1373","SK_3413",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"OBERT3A","HZ_BAV","M",12.32611111,49.65444444,2015,"d",NA,"d","d","d",NA,"d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","SK_3414",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"OBERT3A","HZ_BAV","M",12.32611111,49.65444444,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","SK_3415",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"OBERT3A","HZ_BAV","F",12.32611111,49.65444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/23/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","SK_3416",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"OBERT3B","HZ_BAV","M",12.32777778,49.65388889,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/23/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","SK_3418",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"OBERT3B","HZ_BAV","F",12.32777778,49.65388889,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/24/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","SK_3419",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"LERA9","HZ_BAV","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","m","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,14,"DE","9/24/15","1M","Dissection",39,0.144,0.0265,NA,NA,NA,NA,NA,"St",0,144,"d","m",NA,NA,NA,NA,NA,0,144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,25.12,93.9,NA,NA,NA,0.1289,NA,NA,100.2
"1379","SK_3420",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LERA9","HZ_BAV","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,14,"DE","9/24/15","1M","Dissection",39,0.0473,0.0229,NA,NA,NA,NA,NA,"St",0,2,"d","m",NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,20.54,87.7,NA,NA,NA,0.1357,NA,NA,92.9
"1380","SK_3421",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,"LERA9","HZ_BAV","M",12.2875,49.60444444,2015,"d",NA,"d","d","d","d","d","d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,14,"DE","9/24/15","1M","Dissection",40,0.027,0.0176,NA,NA,NA,NA,NA,"St",18,150,"m","m",NA,NA,NA,NA,NA,0,168,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,14.64,77.5,NA,NA,NA,0.0853,NA,NA,79.7
"1381","SK_3422",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/m","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/27/15","1F","Dissection",37,0.0461,NA,1.1,0.0044,NA,NA,NA,"St",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,14.99,80.6,NA,NA,NA,NA,NA,NA,76
"1382","SK_3423",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105263158,"LERA9","HZ_BAV","M",12.2875,49.60444444,2015,"d",NA,"d",NA,"d","d","d","d","94/100","100","100","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/27/15","1M","Dissection",37,0.0548,0.0222,NA,NA,NA,NA,NA,"St",7,15,"m","m",NA,NA,NA,NA,NA,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,16.94,81.7,NA,NA,NA,0.1011,NA,NA,88
"1383","SK_3424",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043478261,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"d/d",NA,"d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,12,"DE","9/24/15","1F","Dissection",39,0.0433,NA,1.1,0.0039,NA,NA,NA,"St",9,17,NA,NA,NA,NA,NA,NA,NA,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,13.84,81.6,NA,NA,NA,NA,NA,NA,82.6
"1384","SK_3425",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"m/m","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/24/15","1F","Dissection",39,0.0404,NA,0.9,0.0039,NA,NA,NA,"St",3,19,NA,NA,NA,NA,NA,NA,NA,0,22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.59,81,NA,NA,NA,NA,NA,NA,80
"1385","SK_3426",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100/125","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/24/15","1F","Dissection",40,0.043,NA,0.9,0.0033,NA,NA,NA,"St",0,1,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.57,77.1,NA,NA,NA,NA,NA,NA,74.6
"1386","SK_3427",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/27/15","1F","Dissection",37,0.0356,NA,0.8,0.002,NA,NA,NA,"St",20,6,NA,NA,NA,NA,NA,NA,NA,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,15.03,79.3,NA,NA,NA,NA,NA,NA,81.7
"1387","SK_3428",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"LERA9","HZ_BAV","F",12.2875,49.60444444,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d","94","100","100","100","100","100",NA,NA,NA,NA,NA,NA,13,"DE","9/27/15","1F","Dissection",37,0.023,NA,0.9,0.0026,NA,NA,NA,"St",204,72,NA,NA,NA,NA,NA,NA,NA,0,276,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,12.01,72.7,NA,NA,NA,NA,NA,NA,75.9
"1388","SK_3429",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389","SK_3430",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/26/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390","SK_3431",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","m","d","d","d","d","94","100","100/125","100","90","100",NA,NA,NA,NA,NA,NA,14,"DE","9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1391","SK_3432",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1392","SK_3433",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/28/15","1M","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","SK_3434",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ZILCH4","HZ_BAV","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/26/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394","SK_3435",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ZILCH4","HZ_BAV","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1395","SK_3436",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,"ZILCH4","HZ_BAV","M",12.18055556,49.38805556,2015,"d",NA,"d","d","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"DE","9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396","SK_3437",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"ZILCH4","HZ_BAV","F",12.18055556,49.38805556,2015,"d",NA,"d/d","d/d","d/d","d/d","d/d","d/d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"DE","9/28/15","1F","Alive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative","negative","negative","Negative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
