# Experiment File Name : Plate 1 noQuench.eds
# Created By :tlobnow@googlemail.com
# Last Modified Date : 2021-03-09 12:29:30 PM
# Instrument Type : QuantStudio 1 System

"Experiment Name","Barcode","Well","Target Name","Sample Name","Rn","dRn","Omit","Cycle Number","Passive Ref",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.085","0.005","false","5.0","117303.81",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.085","0.005","false","6.0","117579.29",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.088","0.008","false","7.0","117573.86",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.086","0.006","false","8.0","117557.24",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.076","-0.004","false","9.0","117846.83",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.073","-0.007","false","10.0","117856.36",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.071","-0.009","false","11.0","117624.75",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.073","-0.008","false","12.0","117541.59",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.078","-0.003","false","13.0","117741.695",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.085","0.005","false","14.0","117833.79",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.086","0.006","false","15.0","117652.77",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.081","0.0","false","16.0","117543.72",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.078","-0.003","false","17.0","117627.28",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.077","-0.004","false","18.0","117738.164",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.079","-0.002","false","19.0","117637.62",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.08","-0.001","false","20.0","117573.55",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.073","-0.008","false","21.0","117715.336",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.072","-0.009","false","22.0","117689.88",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.075","-0.007","false","23.0","117745.19",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.076","-0.006","false","24.0","117755.555",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.081","-0.001","false","25.0","117605.86",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.082","0.001","false","26.0","117480.29",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.081","0.0","false","27.0","117293.414",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.084","0.003","false","28.0","116782.33",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.085","0.003","false","29.0","116718.72",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.085","0.003","false","30.0","117000.63",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.08","-0.002","false","31.0","116903.01",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.078","-0.004","false","32.0","116927.836",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.074","-0.008","false","33.0","117354.2",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.075","-0.007","false","34.0","117377.34",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.084","0.002","false","35.0","117065.5",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.087","0.005","false","36.0","116920.12",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.088","0.006","false","37.0","116814.305",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.091","0.009","false","38.0","116752.03",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.093","0.01","false","39.0","116745.945",
"Plate 1 noQuench.eds","","H3","NTC","NTC","1.091","0.009","false","40.0","116833.42",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.089","-0.006","false","1.0","130862.516",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.088","-0.007","false","2.0","131239.78",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.09","-0.005","false","3.0","131459.36",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.1","0.005","false","4.0","131353.02",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.101","0.006","false","5.0","131321.4",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.103","0.007","false","6.0","131283.42",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.101","0.006","false","7.0","131104.48",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.095","0.0","false","8.0","130814.04",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.093","-0.002","false","9.0","130758.734",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.091","-0.004","false","10.0","131111.02",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.094","-0.002","false","11.0","130999.1",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.093","-0.002","false","12.0","130859.29",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","13.0","130862.38",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.096","0.001","false","14.0","130720.07",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.096","0.001","false","15.0","130565.234",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","16.0","130428.23",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","17.0","130309.14",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.095","0.0","false","18.0","130282.94",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.094","-0.001","false","19.0","130378.28",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.094","-0.001","false","20.0","130377.71",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.095","0.0","false","21.0","130295.88",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.099","0.004","false","22.0","130326.266",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.099","0.004","false","23.0","130399.3",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.093","-0.002","false","24.0","130267.37",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","25.0","129970.96",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.09","-0.004","false","26.0","129868.12",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.09","-0.005","false","27.0","129922.32",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.094","-0.001","false","28.0","129753.86",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.095","0.0","false","29.0","129707.67",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","30.0","129924.91",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.091","-0.004","false","31.0","129977.11",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.091","-0.003","false","32.0","129905.02",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.092","-0.003","false","33.0","129758.266",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.096","0.001","false","34.0","129295.73",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.098","0.003","false","35.0","129186.84",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.098","0.004","false","36.0","129211.77",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.098","0.004","false","37.0","129204.805",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.098","0.004","false","38.0","129227.24",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.099","0.004","false","39.0","129390.695",
"Plate 1 noQuench.eds","","H4","Unknown","AA_0772","1.101","0.006","false","40.0","129531.836",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","0.001","false","1.0","132321.17",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.054","0.001","false","2.0","132781.6",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","0.001","false","3.0","133515.5",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","0.001","false","4.0","134117.47",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.058","0.004","false","5.0","134265.48",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.054","0.0","false","6.0","134666.08",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.051","-0.003","false","7.0","134875.28",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.051","-0.003","false","8.0","134972.02",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.057","0.002","false","9.0","134968.08",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.056","0.001","false","10.0","135447.78",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","0.0","false","11.0","135678.89",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","0.0","false","12.0","135592.5",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.056","0.0","false","13.0","135706.86",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.053","-0.003","false","14.0","135836.72",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.053","-0.002","false","15.0","135792.73",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.062","0.007","false","16.0","135795.58",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.061","0.005","false","17.0","136034.95",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.06","0.004","false","18.0","135965.62",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.057","0.001","false","19.0","136132.86",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.055","-0.002","false","20.0","136463.12",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.051","-0.005","false","21.0","136367.88",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.051","-0.005","false","22.0","136106.22",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.053","-0.004","false","23.0","135976.03",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.052","-0.005","false","24.0","136331.2",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.054","-0.004","false","25.0","136523.39",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.058","0.001","false","26.0","136343.22",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.059","0.002","false","27.0","136141.48",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.058","0.001","false","28.0","136057.67",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.056","-0.001","false","29.0","136206.81",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.056","-0.002","false","30.0","136311.89",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.063","0.005","false","31.0","136025.1",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.066","0.008","false","32.0","135812.28",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.069","0.01","false","33.0","135965.75",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.08","0.021","false","34.0","136261.12",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.109","0.05","false","35.0","136007.44",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.148","0.089","false","36.0","135828.5",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.212","0.153","false","37.0","136045.33",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.329","0.269","false","38.0","136063.8",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.515","0.455","false","39.0","135895.27",
"Plate 1 noQuench.eds","","H5","Unknown","AA_0772","1.733","0.673","false","40.0","135691.31",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.082","-0.002","false","1.0","133899.64",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","0.0","false","2.0","134000.72",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.08","-0.003","false","3.0","134681.75",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.079","-0.004","false","4.0","135099.16",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","0.0","false","5.0","135196.83",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.088","0.004","false","6.0","135316.0",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.089","0.005","false","7.0","135432.08",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.003","false","8.0","135663.8",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.003","false","9.0","135558.84",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.084","0.0","false","10.0","135383.25",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","-0.001","false","11.0","135231.69",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.085","0.001","false","12.0","135174.4",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.082","-0.002","false","13.0","135440.61",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","-0.001","false","14.0","135472.69",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.085","0.001","false","15.0","135385.31",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.002","false","16.0","135330.55",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.003","false","17.0","135306.28",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.09","0.006","false","18.0","135201.67",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.088","0.004","false","19.0","135050.66",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.002","false","20.0","134930.97",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.081","-0.003","false","21.0","134910.39",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.081","-0.003","false","22.0","134802.45",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","-0.001","false","23.0","134674.25",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.079","-0.005","false","24.0","134498.88",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.079","-0.006","false","25.0","134398.61",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.08","-0.004","false","26.0","134416.77",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.081","-0.004","false","27.0","134359.11",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.08","-0.004","false","28.0","134353.34",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.078","-0.007","false","29.0","134291.11",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.078","-0.006","false","30.0","134140.69",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.083","-0.002","false","31.0","133735.16",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.084","0.0","false","32.0","133674.53",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.002","false","33.0","133921.97",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.087","0.002","false","34.0","133977.81",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.088","0.003","false","35.0","134109.33",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.087","0.003","false","36.0","133919.39",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.089","0.004","false","37.0","133597.28",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.09","0.005","false","38.0","133505.03",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.088","0.003","false","39.0","133474.38",
"Plate 1 noQuench.eds","","H6","Unknown","AA_0772","1.086","0.002","false","40.0","133465.3",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.855","-0.005","false","1.0","111381.266",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.858","-0.002","false","2.0","111469.82",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.867","0.006","false","3.0","111608.586",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.861","-0.001","false","4.0","111706.8",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.859","-0.003","false","5.0","111742.086",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.864","0.001","false","6.0","111741.29",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.862","-0.002","false","7.0","111720.734",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.86","-0.004","false","8.0","111820.68",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.87","0.006","false","9.0","111770.0",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.872","0.006","false","10.0","111778.18",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.867","0.001","false","11.0","112073.13",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.867","0.001","false","12.0","112086.414",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.866","-0.001","false","13.0","112103.84",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.866","-0.001","false","14.0","112103.375",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.868","-0.001","false","15.0","112050.18",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.871","0.002","false","16.0","112088.086",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.872","0.002","false","17.0","112068.34",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.872","0.002","false","18.0","112179.81",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.873","0.002","false","19.0","112136.08",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.876","0.005","false","20.0","112105.11",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.873","0.0","false","21.0","112303.375",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.869","-0.004","false","22.0","112317.664",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.865","-0.009","false","23.0","112468.234",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.867","-0.008","false","24.0","112519.164",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.868","-0.007","false","25.0","112443.28",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.871","-0.004","false","26.0","112494.75",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.873","-0.003","false","27.0","112577.266",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.879","0.002","false","28.0","112174.98",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.877","-0.001","false","29.0","112025.23",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.874","-0.004","false","30.0","112084.86",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.878","-0.001","false","31.0","111942.484",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.879","0.0","false","32.0","111856.03",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.88","0.0","false","33.0","111889.164",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.881","0.0","false","34.0","111918.01",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.882","0.0","false","35.0","112179.28",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.886","0.004","false","36.0","112100.25",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.888","0.005","false","37.0","111991.516",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.888","0.005","false","38.0","111954.18",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.887","0.004","false","39.0","111972.78",
"Plate 1 noQuench.eds","","H7","Unknown","AA_0846","1.889","0.004","false","40.0","112211.51",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.837","-0.015","false","1.0","106648.67",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.833","-0.02","false","2.0","107054.57",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.844","-0.01","false","3.0","107508.42",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.854","0.0","false","4.0","107142.7",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.857","0.003","false","5.0","107001.86",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.859","0.004","false","6.0","107243.65",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.853","-0.003","false","7.0","107544.0",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.854","-0.003","false","8.0","107511.25",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.861","0.004","false","9.0","107462.25",
"Plate 1 noQuench.eds","","H8","Unknown","AA_0846","1.857","0.0","false","10.0","107407.75",
